"ID";"block";"experience";"STEMContrasts1";"STEMContrasts2";"experienceContrasts";"STEM";"sexContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"typeContrasts";"sex";"nStimuli";"typeOfAlternatives";"hitSum";"incorrectSum";"acc";"accAttempts";"attempts";"fullCorrectTrials";"accScoringSystem"
"id8";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;4;0.833333333333333;0.833333333333333;23;20;0.833333333333333
"id8";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id8";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id8";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id8";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id8";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id48";"main1";"no";-1;-1;-1;"STEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;23;23;0.958333333333333
"id48";"main2";"no";-1;-1;-1;"STEM";-1;-1;-1;1;"female";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id48";"main3";"no";-1;-1;-1;"STEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id48";"main4";"no";-1;-1;-1;"STEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id48";"main5";"no";-1;-1;-1;"STEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id48";"main6";"no";-1;-1;-1;"STEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id228";"main1";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id228";"main2";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id228";"main3";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id228";"main4";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id228";"main5";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id228";"main6";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id154";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";12;2;0.5;0.857142857142857;13;12;0.5
"id154";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";2;4;0.0833333333333333;0.333333333333333;4;1;0.0833333333333333
"id154";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";14;2;0.583333333333333;0.875;15;3;0.5
"id154";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";13;3;0.541666666666667;0.8125;13;3;0.5
"id154";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id154";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id157";"main1";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;24;3;0.5
"id157";"main2";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id157";"main3";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id157";"main4";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id157";"main5";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id157";"main6";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id162";"main1";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id162";"main2";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";20;4;0.833333333333333;0.833333333333333;24;8;0.666666666666667
"id162";"main3";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id162";"main4";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";17;7;0.708333333333333;0.708333333333333;24;5;0.416666666666667
"id162";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;24;4;0.666666666666667
"id162";"main6";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";17;7;0.708333333333333;0.708333333333333;24;2;0.333333333333333
"id72";"main1";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";11;2;0.458333333333333;0.846153846153846;12;11;0.458333333333333
"id72";"main2";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id72";"main3";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";19;4;0.791666666666667;0.826086956521739;23;19;0.791666666666667
"id72";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id72";"main5";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id72";"main6";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;8;0.666666666666667
"id51";"main1";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";17;4;0.708333333333333;0.80952380952381;20;17;0.708333333333333
"id51";"main2";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";18;1;0.75;0.947368421052632;19;18;0.75
"id51";"main3";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";16;8;0.666666666666667;0.666666666666667;22;1;0.166666666666667
"id51";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";11;13;0.458333333333333;0.458333333333333;20;0;0
"id51";"main5";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";18;4;0.75;0.818181818181818;21;7;0.583333333333333
"id51";"main6";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;22;8;0.666666666666667
"id214";"main1";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id214";"main2";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id214";"main3";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id214";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id214";"main5";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id214";"main6";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id159";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";18;6;0.75;0.75;20;3;0.5
"id159";"main2";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id159";"main3";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;24;3;0.5
"id159";"main4";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";16;8;0.666666666666667;0.666666666666667;24;5;0.416666666666667
"id159";"main5";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";21;3;0.875;0.875;24;21;0.875
"id159";"main6";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id13";"main1";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";18;6;0.75;0.75;24;18;0.75
"id13";"main2";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;8;0.666666666666667
"id13";"main3";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id13";"main4";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";21;3;0.875;0.875;24;10;0.833333333333333
"id13";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;24;4;0.666666666666667
"id13";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";16;8;0.666666666666667;0.666666666666667;24;2;0.333333333333333
"id82";"main1";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";17;1;0.708333333333333;0.944444444444444;18;8;0.666666666666667
"id82";"main2";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id82";"main3";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";19;5;0.791666666666667;0.791666666666667;20;4;0.666666666666667
"id82";"main4";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";18;2;0.75;0.9;19;8;0.666666666666667
"id82";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";17;7;0.708333333333333;0.708333333333333;23;2;0.333333333333333
"id82";"main6";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id151";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";16;6;0.666666666666667;0.727272727272727;21;5;0.416666666666667
"id151";"main2";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";18;6;0.75;0.75;24;1;0.166666666666667
"id151";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";12;8;0.5;0.6;18;4;0.333333333333333
"id151";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";16;4;0.666666666666667;0.8;19;16;0.666666666666667
"id151";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";17;4;0.708333333333333;0.80952380952381;20;17;0.708333333333333
"id151";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id246";"main1";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";13;1;0.541666666666667;0.928571428571429;13;13;0.541666666666667
"id246";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";10;6;0.416666666666667;0.625;12;1;0.166666666666667
"id246";"main3";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";11;3;0.458333333333333;0.785714285714286;12;5;0.416666666666667
"id246";"main4";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";14;1;0.583333333333333;0.933333333333333;14;14;0.583333333333333
"id246";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";16;0;0.666666666666667;1;16;4;0.666666666666667
"id246";"main6";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";20;2;0.833333333333333;0.909090909090909;21;10;0.833333333333333
"id7";"main1";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";12;2;0.5;0.857142857142857;12;6;0.5
"id7";"main2";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id7";"main3";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id7";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";24;0;1;1;24;6;1
"id7";"main5";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id7";"main6";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id136";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";15;2;0.625;0.882352941176471;16;15;0.625
"id136";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";19;1;0.791666666666667;0.95;19;4;0.666666666666667
"id136";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id136";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id136";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id136";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id107";"main1";"no";-1;-1;-1;"STEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id107";"main2";"no";-1;-1;-1;"STEM";-1;-1;-1;1;"female";8;"mixed";24;0;1;1;24;6;1
"id107";"main3";"no";-1;-1;-1;"STEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id107";"main4";"no";-1;-1;-1;"STEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id107";"main5";"no";-1;-1;-1;"STEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id107";"main6";"no";-1;-1;-1;"STEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id87";"main1";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;4;0.833333333333333;0.833333333333333;23;20;0.833333333333333
"id87";"main2";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";15;5;0.625;0.75;18;1;0.166666666666667
"id87";"main3";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";16;8;0.666666666666667;0.666666666666667;20;2;0.333333333333333
"id87";"main4";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";14;8;0.583333333333333;0.636363636363636;21;5;0.416666666666667
"id87";"main5";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;5;0.791666666666667;0.791666666666667;23;8;0.666666666666667
"id87";"main6";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";14;9;0.583333333333333;0.608695652173913;22;14;0.583333333333333
"id12";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";18;6;0.75;0.75;24;2;0.333333333333333
"id12";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id12";"main3";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id12";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";15;9;0.625;0.625;24;5;0.416666666666667
"id12";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";21;3;0.875;0.875;24;21;0.875
"id12";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";14;10;0.583333333333333;0.583333333333333;24;1;0.166666666666667
"id10";"main1";"no";1;0;-1;"none";1;1;0;-1;"male";2;"paired";12;3;0.5;0.8;14;12;0.5
"id10";"main2";"no";1;0;-1;"none";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;24;3;0.5
"id10";"main3";"no";1;0;-1;"none";1;0;1;1;"male";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id10";"main4";"no";1;0;-1;"none";1;-1;-1;1;"male";8;"mixed";19;5;0.791666666666667;0.791666666666667;24;2;0.333333333333333
"id10";"main5";"no";1;0;-1;"none";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id10";"main6";"no";1;0;-1;"none";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id126";"main1";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";9;2;0.375;0.818181818181818;11;9;0.375
"id126";"main2";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;23;10;0.833333333333333
"id126";"main3";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";20;4;0.833333333333333;0.833333333333333;23;20;0.833333333333333
"id126";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";20;4;0.833333333333333;0.833333333333333;23;3;0.5
"id126";"main5";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id126";"main6";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id244";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";7;5;0.291666666666667;0.583333333333333;10;0;0
"id244";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";15;9;0.625;0.625;24;0;0
"id244";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id244";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id244";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id244";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id116";"main1";"no";1;0;-1;"none";-1;1;0;-1;"female";2;"paired";7;2;0.291666666666667;0.777777777777778;9;7;0.291666666666667
"id116";"main2";"no";1;0;-1;"none";-1;0;1;-1;"female";4;"paired";10;6;0.416666666666667;0.625;14;3;0.25
"id116";"main3";"no";1;0;-1;"none";-1;1;0;1;"female";2;"mixed";14;8;0.583333333333333;0.636363636363636;21;14;0.583333333333333
"id116";"main4";"no";1;0;-1;"none";-1;0;1;1;"female";4;"mixed";12;6;0.5;0.666666666666667;17;4;0.333333333333333
"id116";"main5";"no";1;0;-1;"none";-1;-1;-1;-1;"female";8;"paired";13;7;0.541666666666667;0.65;16;2;0.333333333333333
"id116";"main6";"no";1;0;-1;"none";-1;-1;-1;1;"female";8;"mixed";16;8;0.666666666666667;0.666666666666667;24;0;0
"id138";"main1";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id138";"main2";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id138";"main3";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id138";"main4";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id138";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id138";"main6";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id183";"main1";"no";1;0;-1;"none";-1;-1;-1;1;"female";8;"mixed";15;5;0.625;0.75;19;2;0.333333333333333
"id183";"main2";"no";1;0;-1;"none";-1;1;0;-1;"female";2;"paired";15;6;0.625;0.714285714285714;20;15;0.625
"id183";"main3";"no";1;0;-1;"none";-1;1;0;1;"female";2;"mixed";18;6;0.75;0.75;24;18;0.75
"id183";"main4";"no";1;0;-1;"none";-1;-1;-1;-1;"female";8;"paired";16;8;0.666666666666667;0.666666666666667;24;1;0.166666666666667
"id183";"main5";"no";1;0;-1;"none";-1;0;1;1;"female";4;"mixed";13;11;0.541666666666667;0.541666666666667;24;3;0.25
"id183";"main6";"no";1;0;-1;"none";-1;0;1;-1;"female";4;"paired";16;8;0.666666666666667;0.666666666666667;24;4;0.333333333333333
"id26";"main1";"no";1;0;-1;"none";-1;-1;-1;1;"female";8;"mixed";10;10;0.416666666666667;0.5;17;0;0
"id26";"main2";"no";1;0;-1;"none";-1;1;0;1;"female";2;"mixed";10;10;0.416666666666667;0.5;19;10;0.416666666666667
"id26";"main3";"no";1;0;-1;"none";-1;0;1;1;"female";4;"mixed";15;7;0.625;0.681818181818182;20;5;0.416666666666667
"id26";"main4";"no";1;0;-1;"none";-1;1;0;-1;"female";2;"paired";17;5;0.708333333333333;0.772727272727273;21;17;0.708333333333333
"id26";"main5";"no";1;0;-1;"none";-1;0;1;-1;"female";4;"paired";15;9;0.625;0.625;22;5;0.416666666666667
"id26";"main6";"no";1;0;-1;"none";-1;-1;-1;-1;"female";8;"paired";19;5;0.791666666666667;0.791666666666667;24;2;0.333333333333333
"id149";"main1";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";7;5;0.291666666666667;0.583333333333333;11;7;0.291666666666667
"id149";"main2";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";9;5;0.375;0.642857142857143;12;3;0.25
"id149";"main3";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";8;8;0.333333333333333;0.5;15;0;0
"id149";"main4";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";14;2;0.583333333333333;0.875;15;14;0.583333333333333
"id149";"main5";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";11;9;0.458333333333333;0.55;16;1;0.166666666666667
"id149";"main6";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";18;4;0.75;0.818181818181818;20;8;0.666666666666667
"id76";"main1";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";18;6;0.75;0.75;24;3;0.5
"id76";"main2";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;23;4;0.666666666666667
"id76";"main3";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";21;3;0.875;0.875;24;10;0.833333333333333
"id76";"main4";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id76";"main5";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id76";"main6";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id133";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id133";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;7;0.583333333333333
"id133";"main3";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";21;1;0.875;0.954545454545455;24;21;0.875
"id133";"main4";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";21;3;0.875;0.875;24;4;0.666666666666667
"id133";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id133";"main6";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";17;5;0.708333333333333;0.772727272727273;21;6;0.5
"id139";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";17;7;0.708333333333333;0.708333333333333;23;17;0.708333333333333
"id139";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;3;0.833333333333333;0.869565217391304;23;20;0.833333333333333
"id139";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";15;9;0.625;0.625;24;1;0.166666666666667
"id139";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";20;4;0.833333333333333;0.833333333333333;24;9;0.75
"id139";"main5";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;7;0.583333333333333
"id139";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";17;7;0.708333333333333;0.708333333333333;24;2;0.333333333333333
"id124";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";11;11;0.458333333333333;0.5;21;11;0.458333333333333
"id124";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";12;12;0.5;0.5;24;12;0.5
"id124";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";14;10;0.583333333333333;0.583333333333333;24;2;0.166666666666667
"id124";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";14;10;0.583333333333333;0.583333333333333;24;2;0.166666666666667
"id124";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";11;13;0.458333333333333;0.458333333333333;24;0;0
"id124";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";12;12;0.5;0.5;24;0;0
"id230";"main1";"no";1;0;-1;"none";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;22;4;0.666666666666667
"id230";"main2";"no";1;0;-1;"none";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;24;5;0.833333333333333
"id230";"main3";"no";1;0;-1;"none";1;1;0;1;"male";2;"mixed";21;3;0.875;0.875;24;21;0.875
"id230";"main4";"no";1;0;-1;"none";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id230";"main5";"no";1;0;-1;"none";1;0;1;1;"male";4;"mixed";20;4;0.833333333333333;0.833333333333333;24;8;0.666666666666667
"id230";"main6";"no";1;0;-1;"none";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id168";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";10;2;0.416666666666667;0.833333333333333;10;2;0.333333333333333
"id168";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";12;1;0.5;0.923076923076923;12;12;0.5
"id168";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";18;2;0.75;0.9;18;9;0.75
"id168";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";22;1;0.916666666666667;0.956521739130435;22;22;0.916666666666667
